id_wind_s,nilai_wind_s
WS5462,2.1
WS5463,2.5
WS5464,2.2
WS5465,2.7
WS5466,1.7
WS5467,2.5
WS5468,5.1
WS5469,4.6
WS5470,4.9
WS5471,4.7
WS5472,4.9
WS5473,5.4
WS5474,6.6
WS5475,6.8
WS5476,6.8
WS5477,5.3
WS5478,5
WS5479,4.9
WS5480,5.6
WS5481,5.9
WS5482,6
WS5483,5.7
WS5484,4.8
WS5485,5.7
WS5486,6
WS5487,5.7
WS5488,5.5
WS5489,4.7
WS5490,4.6
WS5491,5
WS5492,5.9
WS5493,6.1
WS5494,6.3
WS5495,5.4
WS5496,5.3
WS5497,5.2
WS5498,4.8
WS5499,4.1
WS5500,4.1
WS5501,3.8
WS5502,3.7
WS5503,3.8
WS5504,3.6
WS5505,3.5
WS5506,3.5
WS5507,3.1
WS5508,3.2
WS5509,3
WS5510,4.2
WS5511,5
WS5512,4.9
WS5513,4.3
WS5514,4.3
WS5515,3.8
WS5516,4.4
WS5517,4.8
WS5518,4.4
WS5519,4.4
WS5520,4.6
WS5521,4
WS5522,3.9
WS5523,3.7
WS5524,3.4
WS5525,3.9
WS5526,4.6
WS5527,4.3
WS5528,3.7
WS5529,4.4
WS5530,4.8
WS5531,4.4
WS5532,4.3
WS5533,4.1
WS5534,4
WS5535,4.3
WS5536,3.5
WS5537,3.4
WS5538,3.1
WS5539,2.9
WS5540,2.5
WS5541,2.5
WS5542,2.4
WS5543,2.3
WS5544,2.6
WS5545,2.4
WS5546,2.3
WS5547,2.2
WS5548,2.1
WS5549,1.8
WS5550,1.3
WS5551,1.2
WS5552,0.5
WS5553,1.2
WS5554,0.7
WS5555,1
WS5556,1.2
WS5557,1.3
WS5558,1.1
WS5559,2.1
WS5560,2.5
WS5561,2.3
WS5562,2.3
WS5563,2.4
WS5564,2.3
WS5565,2.2
WS5566,1.5
WS5567,2.1
WS5568,1.7
WS5569,1.8
WS5570,1.6
WS5571,1.5
WS5572,1.5
WS5573,1.7
WS5574,1.7
WS5575,1.9
WS5576,2
WS5577,1.6
WS5578,1.5
WS5579,1.3
WS5580,1.4
WS5581,2.1
WS5582,2.2
WS5583,2
WS5584,2
WS5585,2
WS5586,2
WS5587,1.6
WS5588,1.4
WS5589,1.7
WS5590,3.1
WS5591,3.1
WS5592,3.2
WS5593,3.6
WS5594,4.5
WS5595,4.9
WS5596,4.8
WS5597,4.6
WS5598,5.4
WS5599,5.1
WS5600,5.6
WS5601,6.3
WS5602,6
WS5603,5.4
WS5604,6
WS5605,6.8
WS5606,6.1
WS5607,6.6
WS5608,6.6
WS5609,6.8
WS5610,6.3
WS5611,6.6
WS5612,5.9
WS5613,6.2
WS5614,5.8
WS5615,6.2
WS5616,5.8
WS5617,5.5
WS5618,6
WS5619,5.1
WS5620,5.7
WS5621,5.9
WS5622,5.1
WS5623,5.2
WS5624,6.6
WS5625,6.8
WS5626,6.5
WS5627,6
WS5628,5.2
WS5629,5.4
WS5630,6.3
WS5631,7.1
WS5632,6.4
WS5633,6
WS5634,6.1
WS5635,6.1
WS5636,6.6
WS5637,6.9
WS5638,6.9
WS5639,6.5
WS5640,7.1
WS5641,6
WS5642,5.9
WS5643,7
WS5644,6.5
WS5645,6.7
WS5646,5.9
WS5647,6.2
WS5648,7
WS5649,7
WS5650,7
WS5651,7
WS5652,5.6
WS5653,5.8
WS5654,6.1
WS5655,6.7
WS5656,5.8
WS5657,5.8
WS5658,6.2
WS5659,6.6
WS5660,6
WS5661,4.6
WS5662,4.5
WS5663,5
WS5664,5
WS5665,4.5
WS5666,5.1
WS5667,5.2
WS5668,5
WS5669,4.5
WS5670,4.5
WS5671,4.4
WS5672,4.3
WS5673,5.1
WS5674,4.9
WS5675,3.9
WS5676,3.3
WS5677,3.2
WS5678,3.4
WS5679,2.9
WS5680,2.8
WS5681,3
WS5682,2.6
WS5683,2.7
WS5684,3
WS5685,2.8
WS5686,3.9
WS5687,4
WS5688,4.1
WS5689,4.2
WS5690,3.8
WS5691,3.4
WS5692,2.7
WS5693,2.9
WS5694,3
WS5695,2.5
WS5696,2.4
WS5697,2.6
WS5698,2.6
WS5699,2
WS5700,1.9
WS5701,1.9
WS5702,2
WS5703,2
WS5704,2.3
WS5705,2.8
WS5706,2.7
WS5707,1.8
WS5708,1.1
WS5709,1.1
WS5710,1.1
WS5711,2
WS5712,3.2
WS5713,3.4
WS5714,3
WS5715,2.5
WS5716,2.5
WS5717,2.6
WS5718,2.4
WS5719,2.4
WS5720,2.6
WS5721,2.2
WS5722,2.2
WS5723,2.5
WS5724,3.5
WS5725,3.7
WS5726,3.6
WS5727,4
WS5728,4.1
WS5729,3.2
WS5730,3.1
WS5731,2.4
WS5732,3.6
WS5733,4.1
WS5734,4.1
WS5735,4.5
WS5736,4.7
WS5737,4.6
WS5738,4.5
WS5739,4.8
WS5740,5.2
WS5741,5.4
WS5742,4.7
WS5743,4.9
WS5744,5.6
WS5745,5.5
WS5746,5.2
WS5747,5.7
WS5748,5.1
WS5749,4.6
WS5750,5.5
WS5751,6.1
WS5752,5.8
WS5753,6.1
WS5754,5.4
WS5755,5.8
WS5756,6.6
WS5757,6.6
WS5758,6.6
WS5759,7.1
WS5760,6.6
WS5761,6.3
WS5762,6.9
WS5763,6.8
WS5764,6.1
WS5765,6.8
WS5766,6.6
WS5767,6.8
WS5768,7
WS5769,6.6
WS5770,6.8
WS5771,6.7
WS5772,6.7
WS5773,7
WS5774,6.8
WS5775,6.6
WS5776,7.4
WS5777,6.3
WS5778,6.5
WS5779,6.6
WS5780,7.7
WS5781,7.2
WS5782,7.9
WS5783,7.1
WS5784,7.3
WS5785,6.7
WS5786,7.3
WS5787,8
WS5788,7
WS5789,6.5
WS5790,6.6
WS5791,6.7
WS5792,6.9
WS5793,7.4
WS5794,6.8
WS5795,7
WS5796,7.2
WS5797,7.1
WS5798,7.6
WS5799,7.6
WS5800,8.2
WS5801,8.5
WS5802,7.8
WS5803,6.7
WS5804,6.9
WS5805,6.4
WS5806,5.6
WS5807,5.5
WS5808,4.8
WS5809,4.7
WS5810,5
WS5811,5.1
WS5812,5
WS5813,5.5
WS5814,5.1
WS5815,4.6
WS5816,4.5
WS5817,4.6
WS5818,4.7
WS5819,4.7
WS5820,4.6
WS5821,4.7
WS5822,4.9
WS5823,4.2
WS5824,4.3
WS5825,5.2
WS5826,5.3
WS5827,6.6
WS5828,5.2
WS5829,4.4
WS5830,5.1
WS5831,5.2
WS5832,5.3
WS5833,4.3
WS5834,4.1
WS5835,4.9
WS5836,5.3
WS5837,6
WS5838,6.4
WS5839,5.6
WS5840,5.5
WS5841,5
WS5842,5.2
WS5843,5.7
WS5844,5.6
WS5845,5
WS5846,5.2
WS5847,5.3
WS5848,5.2
WS5849,4.9
WS5850,5.5
WS5851,5.7
WS5852,5.4
WS5853,6.3
WS5854,5.1
WS5855,5.6
WS5856,5.5
WS5857,5.6
WS5858,5.8
WS5859,5.8
WS5860,5.7
WS5861,6.4
WS5862,5.3
WS5863,5.1
WS5864,4.9
WS5865,5.3
WS5866,5.9
WS5867,6
WS5868,4.7
WS5869,5.8
WS5870,4.9
WS5871,5.7
WS5872,6.2
WS5873,5.8
WS5874,6.6
WS5875,5.8
WS5876,5.4
WS5877,5.9
WS5878,6.8
WS5879,6.2
WS5880,6.5
WS5881,7
WS5882,6.4
WS5883,6.4
WS5884,7
WS5885,6.9
WS5886,6.9
WS5887,6.1
WS5888,5.6
WS5889,7.7
WS5890,6.3
WS5891,6.8
WS5892,6.8
WS5893,6.5
WS5894,6.6
WS5895,7.3
WS5896,7
WS5897,6.7
WS5898,7.1
WS5899,7.9
WS5900,7.4
WS5901,7.1
WS5902,7.6
WS5903,7.8
WS5904,7.8
WS5905,8.2
WS5906,8.7
WS5907,8.5
WS5908,9.1
WS5909,9
WS5910,8.8
WS5911,8.6
WS5912,8.1
WS5913,8.5
WS5914,8
WS5915,8.4
WS5916,8.2
WS5917,9
WS5918,9
WS5919,10.1
WS5920,8.8
WS5921,8.5
WS5922,9.4
WS5923,9.2
WS5924,8.7
WS5925,8.7
WS5926,9.2
WS5927,7.8
WS5928,7.9
WS5929,6.7
WS5930,7.1
WS5931,7
WS5932,7.5
WS5933,5.8
WS5934,6.7
WS5935,6.6
WS5936,6.8
WS5937,7.3
WS5938,6
WS5939,6.3
WS5940,5.5
WS5941,6
WS5942,6.1
WS5943,6.9
WS5944,7.8
WS5945,7.1
WS5946,8.1
WS5947,7.4
WS5948,7.4
WS5949,6.6
WS5950,6.9
WS5951,6.6
WS5952,6.9
WS5953,7.3
WS5954,6.7
WS5955,6.2
WS5956,7.2
WS5957,6.6
WS5958,6.2
WS5959,5.8
WS5960,5.2
WS5961,5.5
WS5962,6.4
WS5963,5.7
WS5964,5.4
WS5965,5.8
WS5966,6.4
WS5967,6.2
WS5968,5.9
WS5969,6.5
WS5970,5.5
WS5971,6
WS5972,5.1
WS5973,6.4
WS5974,5.9
WS5975,5.9
WS5976,5.9
WS5977,5.7
WS5978,5.7
WS5979,6.2
WS5980,5.3
WS5981,4.7
WS5982,5.2
WS5983,4.6
WS5984,4.7
WS5985,4.5
WS5986,5.1
WS5987,5.3
WS5988,5.2
WS5989,5.5
WS5990,5.8
WS5991,6.6
WS5992,6.1
WS5993,5.7
WS5994,5.3
WS5995,5.6
WS5996,5
WS5997,5.8
WS5998,5.8
WS5999,5.7
WS6000,5.6
WS6001,5.5
WS6002,5.6
WS6003,6.1
WS6004,5.7
WS6005,6
WS6006,5.3
WS6007,5.7
WS6008,5.4
WS6009,6.2
WS6010,5.8
WS6011,6.4
WS6012,7.5
WS6013,7.8
WS6014,7.2
WS6015,7.5
WS6016,6.9
WS6017,7.3
WS6018,7.6
WS6019,7.8
WS6020,7.4
WS6021,7.7
WS6022,6.9
WS6023,7.3
WS6024,8.6
WS6025,8
WS6026,8.3
WS6027,9.2
WS6028,8.2
WS6029,8.9
WS6030,8.9
WS6031,8.6
WS6032,8.6
WS6033,8.8
WS6034,8.2
WS6035,9
WS6036,9.1
WS6037,8.5
WS6038,9
WS6039,8.1
WS6040,9
WS6041,8.7
WS6042,9.4
WS6043,9.6
WS6044,9
WS6045,9.2
WS6046,8.9
WS6047,8.9
WS6048,9.7
WS6049,10.1
WS6050,10
WS6051,9.8
WS6052,9.8
WS6053,10.2
WS6054,9.9
WS6055,8.7
WS6056,9.4
WS6057,8.9
WS6058,9.4
WS6059,9.3
WS6060,9.6
WS6061,9.8
WS6062,10.1
WS6063,9.5
WS6064,9.6
WS6065,9.4
WS6066,8.7
WS6067,9.2
WS6068,8.5
WS6069,9.7
WS6070,9.5
WS6071,7.9
WS6072,7.6
WS6073,9
WS6074,9.4
WS6075,8.1
WS6076,8.5
WS6077,8.2
WS6078,8.1
WS6079,7.3
WS6080,7.1
WS6081,7.8
WS6082,7.3
WS6083,7.5
WS6084,7
WS6085,6
WS6086,6.2
WS6087,7
WS6088,6.5
WS6089,7.9
WS6090,6.6
WS6091,6.2
WS6092,6
WS6093,5.6
WS6094,5.7
WS6095,5.7
WS6096,6
WS6097,5.7
WS6098,5.6
WS6099,6.1
WS6100,5.4
WS6101,5.6
WS6102,5.7
WS6103,5.5
WS6104,5.4
WS6105,6.1
WS6106,6.1
WS6107,5.9
WS6108,6.3
WS6109,6
WS6110,5.4
WS6111,5.7
WS6112,6.3
WS6113,6.1
WS6114,5.7
WS6115,6
WS6116,6
WS6117,5.9
WS6118,4.8
WS6119,4.8
WS6120,4.9
WS6121,3.9
WS6122,5.1
WS6123,4.8
WS6124,6.2
WS6125,5.7
WS6126,6.7
WS6127,6.9
WS6128,6.1
WS6129,6
WS6130,6.1
WS6131,6.7
WS6132,6.5
WS6133,6.1
WS6134,6.6
WS6135,7.1
WS6136,6.8
WS6137,6.3
WS6138,6.3
WS6139,5.4
WS6140,4.3
WS6141,4.6
WS6142,5
WS6143,5.5
WS6144,5.8
WS6145,6.5
WS6146,6.8
WS6147,6.8
WS6148,6.7
WS6149,7.1
WS6150,6.3
WS6151,6.1
WS6152,5.5
WS6153,5.6
WS6154,5.9
WS6155,6.4
WS6156,6.2
WS6157,6.4
WS6158,6.3
WS6159,6.4
WS6160,6.7
WS6161,7.4
WS6162,6.1
WS6163,7.3
WS6164,7.7
WS6165,8.2
WS6166,8.1
WS6167,8
WS6168,8.2
WS6169,7.8
WS6170,7.9
WS6171,9
WS6172,8.4
WS6173,8.9
WS6174,9.3
WS6175,9.7
WS6176,9.9
WS6177,9.6
WS6178,9.8
WS6179,9.4
WS6180,10.1
WS6181,9.6
WS6182,9.6
WS6183,9.8
WS6184,10.4
WS6185,10
WS6186,9.4
WS6187,10.5
WS6188,11.1
WS6189,10.9
WS6190,10.6
WS6191,10.4
WS6192,10.6
WS6193,10.5
WS6194,11.8
WS6195,10.6
WS6196,10.7
WS6197,11.1
WS6198,9.5
WS6199,8.7
WS6200,9
WS6201,11.3
WS6202,11.5
WS6203,10.9
WS6204,10.6
WS6205,9.7
WS6206,9.4
WS6207,9.9
WS6208,9
WS6209,8
WS6210,8.1
WS6211,7.4
WS6212,8
WS6213,8.1
WS6214,8
WS6215,7.7
WS6216,8.4
WS6217,8.3
WS6218,7.9
WS6219,7.7
WS6220,6.4
WS6221,8.3
WS6222,7.9
WS6223,7.3
WS6224,7.1
WS6225,6.3
WS6226,6.4
WS6227,6.6
WS6228,5.4
WS6229,4.9
WS6230,5.7
WS6231,5.4
WS6232,5.7
WS6233,5.9
WS6234,6.3
WS6235,4.8
WS6236,4.7
WS6237,4.4
WS6238,4.2
WS6239,5.4
WS6240,5.2
WS6241,5.1
WS6242,5.8
WS6243,6.2
WS6244,6.4
WS6245,5.9
WS6246,6.5
WS6247,6.1
WS6248,6.1
WS6249,6.3
WS6250,6.9
WS6251,5.7
WS6252,6
WS6253,6.3
WS6254,5.6
WS6255,5.8
WS6256,6.2
WS6257,5.9
WS6258,5.2
WS6259,5.2
WS6260,5.7
WS6261,6.1
WS6262,5.8
WS6263,6.8
WS6264,5.9
WS6265,6.2
WS6266,6.6
WS6267,6.3
WS6268,6.3
WS6269,6.5
WS6270,6.6
WS6271,6.1
WS6272,6.5
WS6273,6.2
WS6274,5.8
WS6275,6.1
WS6276,6
WS6277,5.6
WS6278,5.4
WS6279,5.6
WS6280,4.7
WS6281,5
WS6282,5.4
WS6283,5.8
WS6284,6
WS6285,4.8
WS6286,5.1
WS6287,4.7
WS6288,4.9
WS6289,5.3
WS6290,5
WS6291,4.9
WS6292,4
WS6293,3.6
WS6294,3.8
WS6295,4.7
WS6296,5
WS6297,5.4
WS6298,5.8
WS6299,6.6
WS6300,6
WS6301,6.2
WS6302,6.5
WS6303,6.5
WS6304,6.6
WS6305,7.2
WS6306,7.1
WS6307,7.3
WS6308,8.2
WS6309,7.9
WS6310,7.7
WS6311,6.8
WS6312,6.6
WS6313,7.1
WS6314,7.8
WS6315,7.7
WS6316,7
WS6317,8
WS6318,8.4
WS6319,7.7
WS6320,8.1
WS6321,8.1
WS6322,9.1
WS6323,9.1
WS6324,8.9
WS6325,8.9
WS6326,8.6
WS6327,8.1
WS6328,8.3
WS6329,9
WS6330,9
WS6331,9.6
WS6332,9.8
WS6333,9.7
WS6334,8.8
WS6335,9
WS6336,8.9
WS6337,8.8
WS6338,9.1
WS6339,8.8
WS6340,8.6
WS6341,8.9
WS6342,9.1
WS6343,9.6
WS6344,9.3
WS6345,10
WS6346,10.3
WS6347,9.7
WS6348,9.7
WS6349,10.1
WS6350,10.2
WS6351,9.7
WS6352,9.3
WS6353,9.6
WS6354,9.5
WS6355,9.8
WS6356,10
WS6357,10.5
WS6358,10.1
WS6359,8.3
WS6360,9.2
WS6361,9.3
WS6362,9.2
WS6363,9.3
WS6364,8.9
WS6365,9.2
WS6366,10.3
WS6367,8
WS6368,8
WS6369,7.2
WS6370,5.9
WS6371,6.1
WS6372,6.5
WS6373,6.1
WS6374,6.2
WS6375,7.6
WS6376,6.7
WS6377,5.4
WS6378,5.7
WS6379,6.7
WS6380,6.3
WS6381,6.5
WS6382,6.4
WS6383,6.9
WS6384,6.3
WS6385,6.1
WS6386,6.7
WS6387,7.4
WS6388,6.2
WS6389,6.3
WS6390,7
WS6391,5.8
WS6392,5.5
WS6393,5.3
WS6394,5
WS6395,4.6
WS6396,5.2
WS6397,5
WS6398,4.8
WS6399,3.9
WS6400,5
WS6401,5
WS6402,4.8
WS6403,5
WS6404,4.9
WS6405,5.3
WS6406,5.4
WS6407,4.9
WS6408,5.2
WS6409,5
WS6410,4.9
WS6411,5
WS6412,4.9
WS6413,5
WS6414,4.9
WS6415,5.2
WS6416,5.1
WS6417,4.8
WS6418,4.3
WS6419,4.3
WS6420,4.3
WS6421,4.5
WS6422,4.4
WS6423,4.5
WS6424,4
WS6425,4.2
WS6426,4.6
WS6427,4.6
WS6428,3.7
WS6429,4.5
WS6430,5
WS6431,4.7
WS6432,4.8
WS6433,4
WS6434,3.9
WS6435,3.7
WS6436,3.7
WS6437,4.2
WS6438,3.8
WS6439,4
WS6440,3.9
WS6441,4.5
WS6442,4.2
WS6443,5.1
WS6444,5
WS6445,5
WS6446,5.1
WS6447,5
WS6448,5.9
WS6449,5.5
WS6450,5.7
WS6451,6.2
WS6452,6.1
WS6453,6.7
WS6454,6.5
WS6455,6.8
WS6456,6.8
WS6457,7.8
WS6458,6.9
WS6459,6.9
WS6460,7.3
WS6461,6.6
WS6462,6.9
WS6463,6.4
WS6464,6.4
WS6465,7.2
WS6466,7
WS6467,6.7
WS6468,6.1
WS6469,6.8
WS6470,6.3
WS6471,6.4
WS6472,6
WS6473,6
WS6474,5.5
WS6475,5.7
WS6476,6.4
WS6477,5.8
WS6478,5.7
WS6479,5.1
WS6480,4.2
WS6481,3.6
WS6482,3.2
WS6483,3.1
WS6484,3.3
WS6485,2.9
WS6486,2.9
WS6487,3.2
WS6488,3.4
WS6489,3.8
WS6490,4.1
WS6491,4.7
WS6492,5.6
WS6493,4.9
WS6494,6.2
WS6495,5.7
WS6496,5.9
WS6497,5.9
WS6498,5.8
WS6499,4.6
WS6500,4.9
WS6501,5.1
WS6502,4.9
WS6503,5
WS6504,5.6
WS6505,5.4
WS6506,5
WS6507,5.1
WS6508,5.5
WS6509,6.2
WS6510,6
WS6511,5.3
WS6512,5
WS6513,4.7
WS6514,3.7
WS6515,3.1
WS6516,3.7
WS6517,3.3
WS6518,1.8
WS6519,2.3
WS6520,2.3
WS6521,2.7
WS6522,3.1
WS6523,3.3
WS6524,2.5
WS6525,2.5
WS6526,2.1
WS6527,1.8
WS6528,2
WS6529,2.5
WS6530,2.5
WS6531,3.1
WS6532,3.3
WS6533,3.2
WS6534,3.3
WS6535,3
WS6536,2.7
WS6537,2.5
WS6538,1.9
WS6539,2
WS6540,2.1
WS6541,2.1
WS6542,2.1
WS6543,2
WS6544,2.6
WS6545,2.9
WS6546,2.7
WS6547,2.5
WS6548,2.9
WS6549,2.8
WS6550,2.4
WS6551,2.3
WS6552,2.2
WS6553,2.2
WS6554,1.8
WS6555,1.7
WS6556,1.7
WS6557,2.1
WS6558,1.8
WS6559,2
WS6560,2.1
WS6561,1.8
WS6562,1.7
WS6563,1.4
WS6564,1
WS6565,0.9
WS6566,1.3
WS6567,1.4
WS6568,1.7
WS6569,1.7
WS6570,1.8
WS6571,1.4
WS6572,1.9
WS6573,2.1
WS6574,2.9
WS6575,2.6
WS6576,2
WS6577,1.3
WS6578,1
WS6579,1.5
WS6580,1.4
WS6581,2
WS6582,2.1
WS6583,2.6
WS6584,3.1
WS6585,3.2
WS6586,3
WS6587,2.8
WS6588,3
WS6589,2.8
WS6590,2.8
WS6591,2.8
WS6592,2.1
WS6593,2.4
WS6594,2.5
WS6595,3.1
WS6596,3.2
WS6597,2
WS6598,2.3
WS6599,2.4
WS6600,1.9
WS6601,1.6
WS6602,2.3
WS6603,1.7
WS6604,2.7
WS6605,3.3
WS6606,3.8
WS6607,4.4
WS6608,4.8
WS6609,4.8
WS6610,5.9
WS6611,5.8
WS6612,5.7
WS6613,5.1
WS6614,6.4
WS6615,5.9
WS6616,4.9
WS6617,5
WS6618,6.2
WS6619,8
WS6620,8.1
WS6621,7.4
WS6622,7.5
WS6623,7.5
WS6624,6.5
WS6625,4.9
WS6626,3.4
WS6627,3.7
WS6628,3.3
WS6629,3
WS6630,3.9
WS6631,4.1
WS6632,3.8
WS6633,3
WS6634,2.7
WS6635,2.3
WS6636,2.2
WS6637,2.3
WS6638,2
WS6639,3.4
WS6640,4.4
WS6641,4.5
WS6642,4.7
WS6643,3.4
WS6644,2.9
WS6645,2.3
WS6646,2.5
WS6647,2.2
WS6648,1.8
WS6649,1.6
WS6650,0.9
WS6651,0.7
WS6652,1.3
WS6653,1
WS6654,1.1
WS6655,1
WS6656,0.5
WS6657,0.9
WS6658,1
WS6659,1.2
WS6660,1.2
WS6661,1
WS6662,1.1
WS6663,0.7
WS6664,0.9
WS6665,0.9
WS6666,1.1
WS6667,0.8
WS6668,0.7
WS6669,1.4
WS6670,1.2
WS6671,1.3
WS6672,1.2
WS6673,0.9
WS6674,0.8
WS6675,2.3
WS6676,1.9
WS6677,1.7
WS6678,1.4
WS6679,1.6
WS6680,1.6
WS6681,1.6
WS6682,1.9
WS6683,2.3
WS6684,2.3
WS6685,1.8
WS6686,2.1
WS6687,2
WS6688,1.8
WS6689,1.3
WS6690,1.5
WS6691,1.4
WS6692,1.5
WS6693,1.6
WS6694,1.5
WS6695,1.9
WS6696,1.4
WS6697,1.3
WS6698,1.9
WS6699,1.2
WS6700,1.2
WS6701,1.8
WS6702,1.9
WS6703,2.1
WS6704,1.9
WS6705,1.6
WS6706,1.7
WS6707,1.9
WS6708,2.2
WS6709,1.9
WS6710,1.8
WS6711,2.2
WS6712,1.8
WS6713,2.2
WS6714,2.4
WS6715,2.3
WS6716,3.2
WS6717,4.1
WS6718,3.2
WS6719,3.1
WS6720,3.9
WS6721,4.6
WS6722,4.4
WS6723,4.1
WS6724,4.1
WS6725,4.1
WS6726,4.8
WS6727,5
WS6728,5
WS6729,4.5
WS6730,4.3
WS6731,4.2
WS6732,3
WS6733,2.7
WS6734,3.3
WS6735,3.3
WS6736,3.9
WS6737,3.8
WS6738,4.7
WS6739,6
WS6740,5.7
WS6741,5.3
WS6742,4.8
WS6743,5.4
WS6744,5.2
WS6745,5.8
WS6746,5.7
WS6747,6.5
WS6748,6
WS6749,5.4
WS6750,4.9
WS6751,5.3
WS6752,5.1
WS6753,4.4
WS6754,4.3
WS6755,4.3
WS6756,4.2
WS6757,4.4
WS6758,5.1
WS6759,4.7
WS6760,4.2
WS6761,5
WS6762,4.7
WS6763,4.1
WS6764,4
WS6765,4.8
WS6766,4.2
WS6767,3.9
WS6768,3.7
WS6769,3.5
WS6770,4.7
WS6771,5
WS6772,4.2
WS6773,5.3
WS6774,5.4
WS6775,6
WS6776,6.1
WS6777,6
WS6778,6.1
WS6779,6.5
WS6780,6
WS6781,6.5
WS6782,7
WS6783,7.3
WS6784,6.6
WS6785,6.7
WS6786,6.7
WS6787,6.5
WS6788,7.3
WS6789,7.2
WS6790,7.1
WS6791,6.8
WS6792,5.4
WS6793,5.8
WS6794,5.7
WS6795,5.3
WS6796,4.6
WS6797,4.3
WS6798,4.1
WS6799,3.7
WS6800,4
WS6801,4.2
WS6802,4.5
WS6803,4.4
WS6804,4.3
WS6805,3.4
WS6806,3
WS6807,3
WS6808,2.8
WS6809,2.5
WS6810,3
WS6811,3.4
WS6812,3.1
WS6813,2.5
WS6814,2.9
WS6815,2.9
WS6816,3
WS6817,2.7
WS6818,2.5
WS6819,2.9
WS6820,3.4
WS6821,4.9
WS6822,4.9
WS6823,3.9
WS6824,4.2
WS6825,3.9
WS6826,4
WS6827,3.2
WS6828,3.3
WS6829,4.3
WS6830,4.1
WS6831,3.8
WS6832,4.1
WS6833,4.2
WS6834,3.8
WS6835,3.3
WS6836,2.6
WS6837,2.7
WS6838,2.6
WS6839,3.2
WS6840,3.5
WS6841,2.9
WS6842,3
WS6843,2.4
WS6844,2.7
WS6845,2.6
WS6846,2.2
WS6847,2.1
WS6848,1.8
WS6849,1.4
WS6850,1.4
WS6851,1.9
WS6852,1.7
WS6853,1.2
WS6854,1.2
WS6855,1.8
WS6856,1.9
WS6857,1.8
WS6858,2.1
WS6859,2.1
WS6860,1.8
WS6861,1.5
WS6862,1.7
WS6863,1.6
WS6864,1.9
WS6865,1.9
WS6866,2.1
WS6867,2
WS6868,1.9
WS6869,2.1
WS6870,1.9
WS6871,2
WS6872,1.7
WS6873,1.9
WS6874,1.6
WS6875,1.9
WS6876,2.4
WS6877,3.8
WS6878,3.5
WS6879,4.3
WS6880,3.7
WS6881,4.2
WS6882,4.2
WS6883,3.9
WS6884,3.3
WS6885,3.7
WS6886,4
WS6887,3.8
WS6888,4
WS6889,4
WS6890,3.8
WS6891,2.5
WS6892,2.9
WS6893,4.8
WS6894,5.4
WS6895,6.1
WS6896,6.3
WS6897,6.6
WS6898,6.6
WS6899,6.3
WS6900,7.3
WS6901,7.6
WS6902,7.3
WS6903,7.3
WS6904,7.8
WS6905,7.2
WS6906,7.4
WS6907,7
WS6908,6.8
WS6909,6.5
WS6910,7.1
WS6911,7.1
WS6912,7
WS6913,6.8
WS6914,6.8
WS6915,7.6
WS6916,7.9
WS6917,7.6
WS6918,7.4
WS6919,7.6
WS6920,7.9
WS6921,8.1
WS6922,8
WS6923,7.8
WS6924,7.7
WS6925,7.1
WS6926,6.6
WS6927,6.5
WS6928,5.8
WS6929,6.4
WS6930,5.7
WS6931,6.7
WS6932,6.1
WS6933,6.4
WS6934,5.7
WS6935,4.7
WS6936,5.9
WS6937,5.6
WS6938,5.8
WS6939,5.4
WS6940,5.4
WS6941,4.6
WS6942,3.9
WS6943,4.6
WS6944,4.5
WS6945,4.1
WS6946,4.1
WS6947,4.2
WS6948,4.7
WS6949,4.8
WS6950,4.9
WS6951,6
WS6952,5.8
WS6953,5
WS6954,4.7
WS6955,5.4
WS6956,6
WS6957,6.5
WS6958,5.8
WS6959,6.1
WS6960,5.4
WS6961,4.7
WS6962,4
WS6963,3.6
WS6964,3.9
WS6965,4.1
WS6966,3
WS6967,2.9
WS6968,2.3
WS6969,2.3
WS6970,3.1
WS6971,4
WS6972,4.8
WS6973,5.2
WS6974,5.4
WS6975,5.3
WS6976,5.5
WS6977,4.7
WS6978,4.3
WS6979,5
WS6980,5.8
WS6981,5.6
WS6982,5.9
WS6983,5.6
WS6984,6.9
WS6985,5.2
WS6986,5.6
WS6987,4.2
WS6988,4.8
WS6989,4.6
WS6990,4.7
WS6991,5
WS6992,5.4
WS6993,5.3
WS6994,5.2
WS6995,5.4
WS6996,5.5
WS6997,4.9
WS6998,3.8
WS6999,4.4
WS7000,5
WS7001,4.4
WS7002,5.9
WS7003,4.6
WS7004,3.4
WS7005,3.6
WS7006,3.7
WS7007,3.9
WS7008,3.8
WS7009,4
WS7010,4.5
WS7011,3.6
WS7012,4.3
WS7013,3.7
WS7014,4.3
WS7015,4.2
WS7016,4.5
WS7017,5.7
WS7018,6.2
WS7019,4.7
WS7020,5.3
WS7021,6.1
WS7022,5.8
WS7023,5.6
WS7024,6.2
WS7025,5.9
WS7026,6.2
WS7027,6
WS7028,5.5
WS7029,5
WS7030,4.3
WS7031,4.3
WS7032,4.3
WS7033,4.5
WS7034,6.4
WS7035,6.2
WS7036,6.3
WS7037,6
WS7038,6
WS7039,5.9
WS7040,6.9
WS7041,7.6
WS7042,6.2
WS7043,6.3
WS7044,5.9
WS7045,6.5
WS7046,5.9
WS7047,6.8
WS7048,5.9
WS7049,6.3
WS7050,6
WS7051,5.8
WS7052,5.6
WS7053,5.5
WS7054,6
WS7055,6.1
WS7056,6.6
WS7057,6.2
